TITLE = "Analytic sol"
VARIABLES = "x", "T"
ZONE T = "Numerical", I = 100, F = Point
0 0
1 0.0108947
2 0.0217785
3 0.0326403
4 0.0434693
5 0.0542546
6 0.0649853
7 0.0756507
8 0.0862399
9 0.0967424
10 0.107148
11 0.117445
12 0.127624
13 0.137675
14 0.147588
15 0.157352
16 0.166957
17 0.176395
18 0.185655
19 0.194729
20 0.203606
21 0.212279
22 0.220739
23 0.228976
24 0.236983
25 0.244751
26 0.252274
27 0.259543
28 0.26655
29 0.273289
30 0.279754
31 0.285937
32 0.291833
33 0.297435
34 0.302737
35 0.307736
36 0.312424
37 0.316799
38 0.320855
39 0.324588
40 0.327994
41 0.331071
42 0.333814
43 0.336222
44 0.338292
45 0.340021
46 0.341408
47 0.342452
48 0.343151
49 0.343506
50 0.343514
51 0.343177
52 0.342495
53 0.341469
54 0.340099
55 0.338387
56 0.336334
57 0.333943
58 0.331216
59 0.328156
60 0.324766
61 0.32105
62 0.31701
63 0.312652
64 0.307979
65 0.302996
66 0.297708
67 0.292121
68 0.28624
69 0.280071
70 0.273621
71 0.266895
72 0.259901
73 0.252645
74 0.245135
75 0.237379
76 0.229384
77 0.221158
78 0.212709
79 0.204047
80 0.195179
81 0.186115
82 0.176864
83 0.167435
84 0.157838
85 0.148081
86 0.138176
87 0.128132
88 0.117959
89 0.107667
90 0.0972673
91 0.0867694
92 0.0761843
93 0.0655225
94 0.0547948
95 0.044012
96 0.033185
97 0.0223245
98 0.0114416
99 0
