TITLE = "Solver vs analytic sol for y = 0"
VARIABLES = "x", "T"
ZONE T = "Numerical", I = 101, F = Point
0 0
1 0.188656
2 0.358864
3 0.493979
4 0.580788
5 0.610803
6 0.581089
7 0.49455
8 0.359651
9 0.189581
10 0.000972798
11 -0.187731
12 -0.358076
13 -0.493406
14 -0.580486
15 -0.610802
16 -0.581388
17 -0.495121
18 -0.360436
19 -0.190506
20 -0.00194559
21 0.186805
22 0.357288
23 0.492832
24 0.580183
25 0.610799
26 0.581685
27 0.49569
28 0.361221
29 0.19143
30 0.00291838
31 -0.185879
32 -0.356498
33 -0.492257
34 -0.579878
35 -0.610794
36 -0.581981
37 -0.496257
38 -0.362005
39 -0.192353
40 -0.00389117
41 0.184951
42 0.355708
43 0.49168
44 0.579572
45 0.610788
46 0.582276
47 0.496824
48 0.362788
49 0.193276
50 0.00486394
51 -0.184024
52 -0.354917
53 -0.491103
54 -0.579264
55 -0.61078
56 -0.582569
57 -0.497389
58 -0.36357
59 -0.194199
60 -0.0058367
61 0.183096
62 0.354125
63 0.490523
64 0.578955
65 0.610771
66 0.582861
67 0.497953
68 0.364351
69 0.195121
70 0.00680945
71 -0.182168
72 -0.353332
73 -0.489943
74 -0.578644
75 -0.61076
76 -0.583151
77 -0.498516
78 -0.365132
79 -0.196042
80 -0.00778218
81 0.18124
82 0.352537
83 0.489362
84 0.578332
85 0.610748
86 0.583439
87 0.499078
88 0.365911
89 0.196963
90 0.00875489
91 -0.180311
92 -0.351742
93 -0.488779
94 -0.578018
95 -0.610734
96 -0.583726
97 -0.499638
98 -0.36669
99 -0.197883
100 0
