TITLE = "Bivariate normal distribution density"
VARIABLES = "x", "T"
ZONE T = "Numerical", J = 152, F = Point
0 80
0.0033557 78.2525
0.00671141 76.5066
0.0100671 74.7638
0.0134228 73.0257
0.0167785 71.2939
0.0201342 69.5699
0.0234899 67.8551
0.0268456 66.1511
0.0302013 64.4593
0.033557 62.7811
0.0369128 61.1179
0.0402685 59.471
0.0436242 57.8416
0.0469799 56.231
0.0503356 54.6404
0.0536913 53.0709
0.057047 51.5236
0.0604027 49.9993
0.0637584 48.4992
0.0671141 47.024
0.0704698 45.5746
0.0738255 44.1518
0.0771812 42.7562
0.0805369 41.3884
0.0838926 40.0491
0.0872483 38.7386
0.090604 37.4576
0.0939597 36.2063
0.0973154 34.9851
0.100671 33.7942
0.104027 32.6338
0.107383 31.5041
0.110738 30.4052
0.114094 29.3371
0.11745 28.2998
0.120805 27.2933
0.124161 26.3174
0.127517 25.372
0.130872 24.4569
0.134228 23.5719
0.137584 22.7167
0.14094 21.891
0.144295 21.0945
0.147651 20.3268
0.151007 19.5875
0.154362 18.8762
0.157718 18.1925
0.161074 17.5359
0.16443 16.9058
0.167785 16.3019
0.171141 15.7236
0.174497 15.1703
0.177852 14.6416
0.181208 14.1369
0.184564 13.6556
0.187919 13.1973
0.191275 12.7613
0.194631 12.347
0.197987 11.954
0.201342 11.5817
0.204698 11.2295
0.208054 10.897
0.211409 10.5835
0.214765 10.2885
0.218121 10.0116
0.221477 9.75222
0.224832 9.5099
0.228188 9.28415
0.231544 9.07453
0.234899 8.88057
0.238255 8.70187
0.241611 8.53799
0.244966 8.38856
0.248322 8.25319
0.251678 8.13152
0.255034 8.02322
0.258389 7.92797
0.261745 7.84545
0.265101 7.7754
0.268456 7.71754
0.271812 7.67162
0.275168 7.63743
0.278523 7.61476
0.281879 7.60341
0.285235 7.60321
0.288591 7.61401
0.291946 7.63568
0.295302 7.66809
0.298658 7.71113
0.302013 7.76473
0.305369 7.8288
0.308725 7.90329
0.312081 7.98816
0.315436 8.08336
0.318792 8.18888
0.322148 8.30471
0.325503 8.43084
0.328859 8.56729
0.332215 8.71407
0.33557 8.87122
0.338926 9.03875
0.342282 9.2167
0.345638 9.40512
0.348993 9.60405
0.352349 9.81353
0.355705 10.0336
0.35906 10.2643
0.362416 10.5058
0.365772 10.7579
0.369128 11.0208
0.372483 11.2946
0.375839 11.5792
0.379195 11.8746
0.38255 12.1809
0.385906 12.4981
0.389262 12.8262
0.392617 13.1651
0.395973 13.5149
0.399329 13.8755
0.402685 14.2468
0.40604 14.6289
0.409396 15.0215
0.412752 15.4246
0.416107 15.8381
0.419463 16.2619
0.422819 16.6958
0.426174 17.1396
0.42953 17.5932
0.432886 18.0563
0.436242 18.5288
0.439597 19.0103
0.442953 19.5006
0.446309 19.9995
0.449664 20.5066
0.45302 21.0215
0.456376 21.5441
0.459732 22.0738
0.463087 22.6102
0.466443 23.1531
0.469799 23.702
0.473154 24.2564
0.47651 24.8159
0.479866 25.3801
0.483221 25.9483
0.486577 26.5203
0.489933 27.0954
0.493289 27.6731
0.496644 28.2529
0.5 28.8344
0.503356 29.4169
0.506711 30
